arc	source	where	terms	status	hits_per_head	top_paths	quote
B8107_r48_verify	unknown (packet did not surface a source hash)	FINDINGS.md:226-227	complex-matter re-derivation b1098 b1100	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":1}"	docs/views/VERDICT_LEDGER.md	No re-derivation of B1098/B1100's mathematics -- the complex-matter claim is cited as cc's and not audited here
B8108_r48_phase3	unknown (packet did not surface a source hash)	FINDINGS.md:72-73	document reports edited repair	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":11,""claude/outside-bench"":15,""codex/seat-r001"":11,""main"":16,""paper/structure-genesis-first"":11}"	frontier/B199_metallic_exponent_law/workflow_result.json | frontier/B772_negatives_adequacy/audit_results.json | frontier/B921_branch_harvest/HARVEST_MANIFEST.md | docs/views/VERDICT_LEDGER.md | docs/OPEN_LEADS.md | docs/ERROR_LEDGER.md | docs/PRACTICES.md | frontier/B1068_descent_inventory/w2_full_results.json | +6 catch-all	No document was edited -- R48 reports, it does not repair.
B8108_r48_phase3	unknown (packet did not surface a source hash)	FINDINGS.md:63-64	discriminator positives header regex	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":6,""claude/outside-bench"":6,""codex/seat-r001"":5,""main"":6,""paper/structure-genesis-first"":9}"	docs/ERROR_LEDGER.md | docs/views/VERDICT_LEDGER.md | docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/LAW_MAP.md | frontier/B8109_r48_close/FINDINGS.md | frontier/B8109_r48_close/arc_verdict.json | frontier/B8109_r48_close/results.json | +3 catch-all	the discriminator is a header regex and it has false positives
B8109_r48_close	unknown (packet did not surface a source hash)	FINDINGS.md:151-152	surfaces verified recorded defect	GENERIC	"{""audit/b775-braver-questions"":18,""claude/new-session-qor5up"":33,""claude/outside-bench"":32,""codex/seat-r001"":20,""main"":31,""paper/structure-genesis-first"":22}"	docs/OPEN_LEADS.md | docs/PRACTICES.md | docs/THE_LADDER.md | docs/views/VERDICT_LEDGER.md | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/cells/W3-SENT/compute.py | frontier/B772_negatives_adequacy/audit_results.json | frontier/B774_chord_pass/stageB_results.json | +8 catch-all	21+ surfaces carry lag without a verified defect -- recorded as not findings
B8109_r48_close	unknown (packet did not surface a source hash)	FINDINGS.md:129	overturned-claim returned reported nearly	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":2}"	docs/PRACTICES.md | docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | +1 catch-all	My first overturned-claim scan returned 0 of 23 and I nearly reported the corpus clean.
B8110_scale_factorisation	unknown (packet did not surface a source hash)	ADDENDUM_2026-08-21.md, quoting the 2026-08-12 original	experiment corpus target field	LEAD	"{""audit/b775-braver-questions"":25,""claude/new-session-qor5up"":21,""claude/outside-bench"":25,""codex/seat-r001"":27,""main"":24,""paper/structure-genesis-first"":22}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B525_are_you_sure/synthesis.txt | frontier/B659_novelty_dossier/SWEEP_RESULTS.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | +9 catch-all	the field has fifty years of experiment and the corpus has never read it as a target
B8110_scale_factorisation	unknown (packet did not surface a source hash)	ADDENDUM_2026-08-21.md 'Its item 3 -- SHARPENED' section, re: genericity control and gap-labeling differential		UNSWEEPABLE			Neither is run.
B8110_scale_factorisation	unknown (packet did not surface a source hash)	ADDENDUM_2026-08-21.md 'What has NOT changed' section	phase-0 genericity control remains	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":5,""codex/seat-r001"":4,""main"":5,""paper/structure-genesis-first"":11}"	docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | frontier/B770_closure_census/census.json | docs/CC3_RELAY_INDEX.md | docs/RELAY_LEDGER.md | frontier/B8111_genericity_control/FINDINGS.md | frontier/B8111_genericity_control/arc_verdict.json | frontier/B8111_genericity_control/genericity_control.py | +4 catch-all	Phase-0 item 0 (the genericity control's sealed design) remains unrun and remains mine
B8111_genericity_control	unknown (packet did not surface a source hash)	FINDINGS.md:61 (bronze/sqrt13 argument)	occurs	UNSWEEPABLE			13 occurs nowhere
B8111_genericity_control	unknown (packet did not surface a source hash)	FINDINGS.md:66	matched silver bronze group	LEAD	"{""audit/b775-braver-questions"":28,""claude/new-session-qor5up"":25,""claude/outside-bench"":33,""codex/seat-r001"":29,""main"":32,""paper/structure-genesis-first"":27}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B199_metallic_exponent_law/workflow_result.json | frontier/B571_day0_internalization/BURIED_ITEMS.json | frontier/B666_leads_campaign/cellW35/b666w35_bronze.py | +7 catch-all	Silver has a matched group; bronze does not.
B8111_genericity_control	unknown (packet did not surface a source hash)	FINDINGS.md 'What this arc does NOT establish'	silver-substitution spectrum menu	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":2}"	docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md	That this arc does NOT establish... that a silver-substitution spectrum would produce 2O's menu
B8111_genericity_control	unknown (packet did not surface a source hash)	FINDINGS.md, same section	observables remains exactly tones	LEAD	"{""audit/b775-braver-questions"":14,""claude/new-session-qor5up"":13,""claude/outside-bench"":15,""codex/seat-r001"":15,""main"":15,""paper/structure-genesis-first"":15}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/OPEN_LEADS.md | docs/atlas/FAILURE_ATLAS.md | docs/views/VERDICT_LEDGER.md | frontier/B652_gate_b/GATE_B_VERDICT.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | +2 catch-all	whether the tones are observables... remains exactly where it was
B8115_c5_closed	paper/structure-genesis-first	FINDINGS.md 'The fetch B8114 said had not been made' section	determinant archimedean regulator laplacian	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":8,""codex/seat-r001"":8,""main"":8,""paper/structure-genesis-first"":9}"	docs/LAW_MAP.md | frontier/B738_pathfinder_compiler/kill_graph.json | docs/views/VERDICT_LEDGER.md | frontier/B1108_c5_archimedean/FINDINGS.md | frontier/B1165_gravity_terminal/FINDINGS.md | frontier/B1165_gravity_terminal/b1165_results.json | docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | +5 catch-all	No volume. No regulator. No analytic torsion. No Laplacian determinant. No archimedean height.
B8115_c5_closed	paper/structure-genesis-first	arc_verdict.json claim_one_line	archimedean determinant regulator laplacian	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":8,""codex/seat-r001"":8,""main"":8,""paper/structure-genesis-first"":9}"	docs/LAW_MAP.md | frontier/B738_pathfinder_compiler/kill_graph.json | docs/views/VERDICT_LEDGER.md | frontier/B1108_c5_archimedean/FINDINGS.md | frontier/B1165_gravity_terminal/FINDINGS.md | frontier/B1165_gravity_terminal/b1165_results.json | docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | +5 catch-all	There is no volume, regulator, analytic torsion, archimedean height or Laplacian determinant anywhere in the theory -- absent by construction, not by omission.
B8117_l172_anyon_devices	paper/structure-genesis-first	FINDINGS.md 'Not found — recorded, not dropped'	not-found parzanchevski searched returned	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":4}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/RELAY_LEDGER.md | docs/views/VERDICT_LEDGER.md	"Parzanchevski–Sarnak ""golden gates"" was searched for and did not appear in the returned results. It is not cited here — recorded as not-found rather than quietly omitted"
B8117_l172_anyon_devices	paper/structure-genesis-first	FINDINGS.md title and 'The question, and the answer'	fibonacci-anyon device	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":11}"	docs/OPEN_LEADS.md | docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/RELAY_LEDGER.md | docs/views/CLOSED_DOORS.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | tests/test_b8117_l172_anyon_devices.py | +3 catch-all	there is no Fibonacci-anyon device
B8119_3d_closure	paper/structure-genesis-first	FINDINGS.md 'The row that was never searched — and it is mine'	b8099 b787 mentions times	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":8}"	docs/CC3_RELAY_INDEX.md | docs/LAW_MAP.md | docs/RELAY_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B8127_regulator_omission/FINDINGS.md | frontier/B8127_regulator_omission/results.json | +2 catch-all	B8099 mentions B787 ZERO times
B8119_3d_closure	paper/structure-genesis-first	FINDINGS.md '⚠ What is NOT finished' item 1; results.json one_loop_residues[0]	spin-2 b8101 b739 continuous	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":7}"	frontier/B738_pathfinder_compiler/kill_graph.json | docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | frontier/B8101_scattering_verified/FINDINGS.md | frontier/B8101_scattering_verified/arc_verdict.json | frontier/B8101_scattering_verified/scattering.py | frontier/B8113_abscissa_residue/FINDINGS.md | frontier/B8113_abscissa_residue/relays/CC3_TO_CC_2026-08-21_HOLD_THE_ITEM_5_NARROWING_THREE_RESIDUES_NOT_ONE.md	the cusp's CONTINUOUS spectrum -- B739/B8101's phi(s) is in hand; the spin-2 cusped test function is NOT
B8120_scrutiny_triage	paper/structure-genesis-first	FINDINGS.md header note, dated 2026-08-26	b8110 b8134 omission unbroken	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":21}"	docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | frontier/B8110_scale_factorisation/FINDINGS.md | frontier/B8121_m4_closed/FINDINGS.md | frontier/B8122_constructive_items/FINDINGS.md | frontier/B8123_scrutiny_closed/FINDINGS.md | frontier/B8124_phi_law_sharpened/FINDINGS.md | frontier/B8125_abscissa_not_the_cusp/FINDINGS.md | +2 catch-all	This seat stopped writing FINDINGS.md at B8110 and the omission ran unbroken through B8134 — sixteen arcs. It went uncaught because the lock that detects it lives in a suite too slow to finish inside a session.
B8120_scrutiny_triage	paper/structure-genesis-first	FINDINGS.md 'Verdict' (reconstructed)	undefined objects appear times	LEAD	"{""audit/b775-braver-questions"":8,""claude/new-session-qor5up"":9,""claude/outside-bench"":12,""codex/seat-r001"":10,""main"":10,""paper/structure-genesis-first"":11}"	docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | papers/P4_markov_stage/PANEL_v1_findings.md | frontier/B1068_descent_inventory/w2_full_results.json | frontier/B1079_wilson_menu/b1079_results.json | docs/LAW_MAP.md | +5 catch-all	F2's six undefined objects appear zero times in our text
B8122_constructive_items	paper/structure-genesis-first	results.json 'false_negative_self_caught'	hard-wrapped reported triage absent	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":2,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":3}"	docs/views/VERDICT_LEDGER.md | docs/LAW_MAP.md | +1 catch-all	my first triage grep reported E2 absent when it is present but HARD-WRAPPED
B8123_scrutiny_closed	paper/structure-genesis-first	FINDINGS.md verdict text (reconstructed); results.json 'R1'	amphichirality abstract mentions times	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":8,""claude/outside-bench"":6,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":8}"	frontier/B770_closure_census/census.json | papers/P4_markov_stage/PANEL_v1_findings.md | docs/views/VERDICT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/consolidation/DEBT_LEDGER.md | docs/RELAY_LEDGER.md | papers/structure_paper/OUTLINE_GENESIS_FIRST.md | +3 catch-all	our abstract mentions CS and amphichirality zero times
B8127_regulator_omission	paper/structure-genesis-first	FINDINGS.md verdict	l8002 registered successor searching	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":3}"	docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md	L8002 registered Arakelov as the successor door to the C5 negative without searching the corpus's own regulator material
B8127_regulator_omission	paper/structure-genesis-first	FINDINGS.md the_pattern	section-0 violations asserted absence	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":1}"	docs/views/VERDICT_LEDGER.md	FOUR section-0 violations by this seat today, all ABSENCE ASSERTED WITHOUT A SEARCH
B8129_n2_no_breakdown	paper/structure-genesis-first	FINDINGS.md verdict	cutoff-to-infinity existence untested cutoffs	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":2}"	docs/views/VERDICT_LEDGER.md | papers/series/paper3_one_loop/main.tex	EXISTENCE IS NOT PROVED — three cutoffs, cutoff-to-infinity untested
B8131_brief_triage	paper/structure-genesis-first	FINDINGS.md verdict	combination regulators literature beilinson	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":11,""codex/seat-r001"":10,""main"":9,""paper/structure-genesis-first"":6}"	docs/HINT_LEDGER.md | frontier/B770_closure_census/census.json | docs/views/VERDICT_LEDGER.md | docs/CAMPAIGN_STATUS.md | docs/THEOREM_REGISTRY.md | frontier/B738_pathfinder_compiler/kill_graph.json | papers/P3_THE_PAPER/main.tex | docs/LAW_MAP.md | +6 catch-all	THE COMBINATION IS ABSENT [J_3(O) + Beilinson regulators, in literature reached 2026-08-25]
B8131_brief_triage	paper/structure-genesis-first	FINDINGS.md verdict	state-integral exceptional literature covering	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":10,""claude/outside-bench"":15,""codex/seat-r001"":15,""main"":15,""paper/structure-genesis-first"":12}"	docs/HINT_LEDGER.md | docs/OPEN_LEADS.md | docs/OPEN_PROBLEMS.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | papers/VALIDATION_LEDGER.md | frontier/B1067_rayclass_harvest/w1_results.json | +5 catch-all	exceptional groups are absent [from state-integral literature covering SL(2,C)/SL(n,C)]
B8131_brief_triage	paper/structure-genesis-first	FINDINGS.md scope	exhaustive literature absence reached	LEAD	"{""audit/b775-braver-questions"":25,""claude/new-session-qor5up"":23,""claude/outside-bench"":41,""codex/seat-r001"":32,""main"":38,""paper/structure-genesis-first"":27}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B199_metallic_exponent_law/workflow_result.json | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | +10 catch-all	NOT an exhaustive literature survey: absence here means absent from the literature reached today
B8135_paper1_drafted	paper/structure-genesis-first	FINDINGS.md 'Correction recorded'	oa-c0001 oa-c0002 oa-c0003 conditional	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":2,""main"":0,""paper/structure-genesis-first"":4}"	frontier/B8138_paper4_drafted/relays/CC3_TO_CC_2026-08-26_THE_FOUR_PAPER_SERIES_IS_DRAFTED.md | papers/series/SERIES_PLAN.md | papers/series/paper1_characterization/main.tex | +3 catch-all	None PROVED [OA-C0001 REFUTED, OA-C0002/OA-C0003 CONDITIONAL] — and the paper's Appendix B says so
B8135_paper1_drafted	paper/structure-genesis-first	FINDINGS.md SCOPE	unresolved primitive reports classes	LEAD	"{""audit/b775-braver-questions"":14,""claude/new-session-qor5up"":14,""claude/outside-bench"":19,""codex/seat-r001"":18,""main"":20,""paper/structure-genesis-first"":16}"	docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave2_results.json | frontier/B771_phase1_wave1/wave3_results.json | frontier/B771_phase1_wave1/wave4_results.json | frontier/B772_negatives_adequacy/audit_results.json | +4 catch-all	An independent count reports 2 primitive classes at m=12 where this gives 3. UNRESOLVED
B8137_paper3_drafted	paper/structure-genesis-first	FINDINGS.md 'A gap in this seat's own bank, found and filled'	b8129 b8130 json code	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":6,""codex/seat-r001"":8,""main"":7,""paper/structure-genesis-first"":8}"	docs/views/VERDICT_LEDGER.md | docs/CAMPAIGN_STATUS.md | frontier/B738_pathfinder_compiler/kill_graph.json | docs/OPEN_LEADS.md | docs/views/REVIEWER.md | docs/THEOREM_REGISTRY.md | docs/CC3_RELAY_INDEX.md | docs/LAW_MAP.md | +4 catch-all	B8129 and B8130 are banked as results.json with NO code in the tree
B8137_paper3_drafted	paper/structure-genesis-first	FINDINGS.md SCOPE	convergence breakdown existence evidence	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":6,""codex/seat-r001"":9,""main"":8,""paper/structure-genesis-first"":12}"	docs/OPEN_LEADS.md | docs/THE_SM_VERDICT.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B1195_close_loop_batch5a/verification/batch5a_cells.json | docs/RELAY_LEDGER.md | docs/CC3_RELAY_INDEX.md | docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | +7 catch-all	Convergence of the n=2 factor is NOT proved... Status is 'no evidence of breakdown; existence unproved'
B8137_paper3_drafted	paper/structure-genesis-first	FINDINGS.md SCOPE	one-loop identification observable partition	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":12,""codex/seat-r001"":13,""main"":12,""paper/structure-genesis-first"":11}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | frontier/B770_closure_census/census.json | papers/VALIDATION_LEDGER.md | docs/views/VERDICT_LEDGER.md | docs/OPEN_LEADS.md | docs/THEOREM_REGISTRY.md | docs/THE_FRAMEWORK.md | +4 catch-all	The one-loop partition function is not assembled. No measured quantity and no identification with any observable.
B8138_paper4_drafted	paper/structure-genesis-first	FINDINGS.md SCOPE	oa-c0016 oa-c0018 oa-c1063 oa-c1064	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":2,""main"":0,""paper/structure-genesis-first"":1}"	papers/series/paper4_what_cannot_be_supplied/main.tex | +2 catch-all	Nothing here resolves OA-C0016, OA-C0018, OA-C1063 or OA-C1064 — none is PROVED and this paper does not change that.
B8139_findings_omission_swept	paper/structure-genesis-first	FINDINGS.md 'The finding'	b8110 b8134 consecutive omission	DOC_ECHO	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":2}"	 | +2 catch-all	This seat stopped writing FINDINGS.md at B8110 and the omission ran unbroken through B8134 — sixteen consecutive arcs, five days, all of them mine.
B8139_findings_omission_swept	paper/structure-genesis-first	FINDINGS.md SCOPE	contemporaneous reconstructed documents faithful	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":5}"	frontier/B770_closure_census/census.json | docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | +2 catch-all	the reconstructed documents are faithful to the banked record but not contemporaneous, and each says so in its own header
B8140_fastlane_adopted	paper/structure-genesis-first	FINDINGS.md SCOPE	pre-existing b1034 l154 verified	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":6,""codex/seat-r001"":5,""main"":6,""paper/structure-genesis-first"":6}"	docs/OPEN_LEADS.md | docs/RELAY_LEDGER.md | docs/CAMPAIGN_STATUS.md | docs/CC3_RELAY_INDEX.md | +4 catch-all	The 0-62% region of the suite is NOT verified, and test_b1034_l154 is a known pre-existing failure inside it.
B8141_artifact_dependence	paper/structure-genesis-first	FINDINGS.md	repo-relative gitignored version matched	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":2,""codex/seat-r001"":1,""main"":2,""paper/structure-genesis-first"":3}"	docs/views/VERDICT_LEDGER.md | scripts/checks/artifact_dependence.py | +2 catch-all	"the first version of this scan matched only whole repo-relative paths written as a single string literal ... it printed ""0 gitignored"" while two such tests were failing three metres away"
B8141_artifact_dependence	paper/structure-genesis-first	FINDINGS.md:Deliberately not in the finding	b1076 gitignored notation defect	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":5,""codex/seat-r001"":2,""main"":5,""paper/structure-genesis-first"":2}"	docs/views/VERDICT_LEDGER.md | docs/CAMPAIGN_STATUS.md | docs/CC3_RELAY_INDEX.md | +3 catch-all	AUDIT_B1076_ONE_NOTATION_DEFECT.md and I_WAS_WRONG_THE_REAL_DEFECT.md are absent but not gitignored
B8144_price_reconciliation	paper/structure-genesis-first	FINDINGS.md	orbit-point b1164 krutelevich absent	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":4,""codex/seat-r001"":0,""main"":4,""paper/structure-genesis-first"":6}"	docs/RELAY_LEDGER.md | docs/views/VERDICT_LEDGER.md | docs/OPEN_LEADS.md | frontier/B1190_close_loop_batch2/verification/batch2_cells.json | docs/CC3_RELAY_INDEX.md | docs/LAW_MAP.md | +2 catch-all	the VEV orbit-point -- absent from B1164 -- VEV/orbit-point/F4(Z)/Krutelevich: 0 hits
B8144_price_reconciliation	paper/structure-genesis-first	FINDINGS.md	b1164 absent arrow time	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":19,""codex/seat-r001"":3,""main"":17,""paper/structure-genesis-first"":6}"	docs/RELAY_LEDGER.md | docs/views/VERDICT_LEDGER.md | docs/CAMPAIGN_STATUS.md | docs/GRAND_COMPUTATION_LEDGER.md | docs/OPEN_LEADS.md | docs/SM_SPECIFICATION_LEDGER.md | docs/views/THE_SPINE.md | frontier/B1164_cc_masterplan/ADDENDUM_price_reconciliation.md | +8 catch-all	time's arrow -- absent from B1164 -- arrow/time: 0 hits
B8145_l171_verified	paper/structure-genesis-first	FINDINGS.md:Why this arc exists	b8093 b8094 l171 l173	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":3,""codex/seat-r001"":0,""main"":3,""paper/structure-genesis-first"":6}"	docs/OPEN_LEADS.md | frontier/B1171_seam_harvest/FINDINGS.md | frontier/B1171_seam_harvest/b1171_results.json | docs/CC3_RELAY_INDEX.md | docs/LAW_MAP.md | docs/RELAY_LEDGER.md | docs/views/VERDICT_LEDGER.md | scripts/atlas/atlas_data.json | +1 catch-all	I told the owner L171 and L173 were undone. Both were done -- B8093 and B8094, on the day the package arrived. I had piped a 13-hit grep through head -8 and read the truncation as absence.
B8146_l173_precision	paper/structure-genesis-first	FINDINGS.md table	uncertainties resolution anywhere limits	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":3,""codex/seat-r001"":2,""main"":3,""paper/structure-genesis-first"":4}"	docs/views/VERDICT_LEDGER.md | docs/EDGE_PREREG_SPEC_ADDENDUM_B8146.md | docs/RELAY_LEDGER.md | docs/views/REVIEWER.md | +1 catch-all	error bars / uncertainties / resolution limits: none, anywhere
B8146_l173_precision	paper/structure-genesis-first	FINDINGS.md	edge-state edge-count cold-atom experimental	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		A targeted search across the AAH cold-atom edge-state line surfaced no experimental resolution or edge-count figures either.
B8147_paperIV_refuted	paper/structure-genesis-first	results.json:my_failure	acknowledgements refutation addressed watching	DOC_ECHO	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":1,""paper/structure-genesis-first"":1}"	 | +1 catch-all	a refutation addressed to my seat sat OPEN for a day while I posted eleven 'noting only' acknowledgements of other seats' commits. I was watching the wrong channel
B8151_verified_vs_used_sweep	paper/structure-genesis-first	arc_verdict.json:claim_one_line	directory filename expected pointed	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":5,""claude/outside-bench"":4,""codex/seat-r001"":3,""main"":4,""paper/structure-genesis-first"":4}"	docs/views/VERDICT_LEDGER.md | docs/OPEN_LEADS.md | +3 catch-all	PAPERS III AND IV POINTED AT A BARE verify/ DIRECTORY -- no filename, no expected output.
B8153_b500_accounting	paper/structure-genesis-first	arc_verdict.json:claim_one_line	all-three-verb completed reached stopped	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":3,""codex/seat-r001"":2,""main"":3,""paper/structure-genesis-first"":3}"	docs/views/VERDICT_LEDGER.md | frontier/B500_child_hunt/hunt_d5_finish.py | +2 catch-all	of 150 all-three-verb words, 115 completed, 26 TIMED OUT, and NINE WERE NEVER REACHED AT ALL (DDFMD, DDFDM, DDMFF, DDMFM, DDMFD, DDMMF, DDMDF, DDDFM, DDDMF); the run stopped early
B8153_b500_accounting	paper/structure-genesis-first	results.json:the_airlock_check	depth-5 completed stating airlock	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":4,""claude/outside-bench"":5,""codex/seat-r001"":4,""main"":6,""paper/structure-genesis-first"":5}"	frontier/B770_closure_census/census.json | docs/views/VERDICT_LEDGER.md | docs/CAMPAIGN_STATUS.md | docs/RELAY_LEDGER.md | +3 catch-all	the only match for '283' in the depth-5 log is the header line stating the target. NO AIRLOCK, no child hit, in any completed word.
P3_depth_exposure	main	FINDINGS.md:Stabilization needed for the 7 exposed	finite-extension mathematics induction framework	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	frontier/B765_p3_depth/FINDINGS.md	None requires new mathematics -- all are finite-extension or induction proofs within the existing framework. But none has been executed.
